result, random score, hillclimber move2 highscore, hillclimber rotate highscore, hillclimber swap highscore, sim move2 highscore, sim rotate highscore, sim swap highscore, hillclimber4 move highscore, sim move4 highscore, hillclimber move10 highscore, sim move10 highscore, pf highscore
747,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
748,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
749,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
750,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
751,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
752,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
753,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
754,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
755,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
756,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
757,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
758,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
759,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
760,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
761,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
762,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
763,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
764,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
765,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
766,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
767,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
768,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
769,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
770,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
771,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
772,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
773,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
774,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
775,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
776,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
777,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
778,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
779,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
780,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
781,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
782,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
783,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
784,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
785,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
786,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
787,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
788,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
789,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
790,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
791,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
792,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
793,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
794,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
795,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
796,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
797,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
798,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
799,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
800,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
801,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
802,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
803,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
804,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
805,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
806,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
807,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
808,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
809,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
810,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
811,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
812,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
813,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
814,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
815,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
816,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
817,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
818,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
819,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
820,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
821,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
822,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
823,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
824,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
825,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
826,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
827,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
828,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
829,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
830,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
831,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
832,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
833,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
834,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
835,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
836,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
837,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
838,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
839,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
840,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
841,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
842,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
843,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
844,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
845,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
846,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
847,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
848,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
849,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
850,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
851,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
852,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
853,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
854,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
855,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
856,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
857,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
858,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
859,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
860,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
861,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
862,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
863,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
864,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
865,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
866,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
867,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
868,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
869,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
870,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
871,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
872,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
873,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
874,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
875,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
876,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
877,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
878,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
879,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
880,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
881,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
882,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
883,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
884,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
885,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
886,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
887,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
888,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
889,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
890,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
891,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
892,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
893,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
894,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
895,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
896,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
897,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
898,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
899,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
900,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
901,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
902,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
903,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
904,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
905,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
906,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
907,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
908,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
909,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
910,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
911,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
912,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
913,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
914,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
915,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
916,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
917,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
918,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
919,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
920,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
921,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
922,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
923,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
924,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
925,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
926,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
927,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
928,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
929,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
930,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
931,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
932,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
933,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
